"","Codes","Description","unit","Periodicity","start","last value","source"
"184","234"," Foreign capital investment fund - Net inflow"," c.m.u. (thousand)"," D"," 05/31/1993"," 03/30/2001"," Sisbacen PESP300"
"185","235"," Foreign capital investment fund - Daily income (%)"," % p.d."," D"," 05/03/1993"," 11/06/2001"," Sisbacen PESP300"
"186","236"," Conversion funds - foreign capital - Net worth"," c.m.u. (thousand)"," D"," 05/31/1993"," 03/31/2004"," Sisbacen PESP300"
"187","237"," Conversion funds - foreign capital - Net inflow"," c.m.u. (thousand)"," D"," 05/31/1993"," 03/31/2004"," Sisbacen PESP300"
"188","238"," Conversion funds - foreign capital - Daily return (%)"," % p.d."," D"," 05/31/1993"," 03/31/2004"," Sisbacen PESP300"
"189","239"," SBPE savings deposits - Balance"," c.m.u. (thousand)"," D"," 08/22/1991"," 04/18/2016"," Sisbacen PESP300"
"190","240"," SBPE savings deposits - Net inflow"," c.m.u. (thousand)"," D"," 08/22/1991"," 04/18/2016"," Sisbacen PESP300"
"191","241"," RURAL savings deposits - Balance"," c.m.u. (thousand)"," D"," 08/22/1991"," 04/18/2016"," Sisbacen PESP300"
"192","242"," RURAL savings deposits - Net inflow"," c.m.u. (thousand)"," D"," 08/22/1991"," 04/18/2016"," Sisbacen PESP300"
"193","243"," Time deposits (CDB/RDB-preset) - Net inflow"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/15/2016"," Sisbacen PESP300"
"194","244"," Time deposits (CDB/RDB-postset) - Net inflow"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/15/2016"," Sisbacen PESP300"
"195","245"," Time deposits (CDB/RDB-preset) - Financial Institutions daily inflow"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/19/2016"," Sisbacen PESP300"
"196","246"," Time deposits (CDB/RDB-preset) - Institutional investors daily inflow"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/19/2016"," Sisbacen PESP300"
"197","247"," Time deposits (CDB/RDB-preset) - Legal entities daily inflow - 247"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/19/2016"," Sisbacen PESP300"
"198","248"," Time deposits (CDB/RDB-preset) - Legal entities daily inflow - 248"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/19/2016"," Sisbacen PESP300"
"199","249"," Time deposits (CDB/RDB-postset) - Financial Institutions daily inflow"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/19/2016"," Sisbacen PESP300"
"200","250"," Time deposits (CDB/RDB-postset) - Institutional investors daily inflow"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/19/2016"," Sisbacen PESP300"
"201","251"," Time deposits (CDB/RDB-postset) - Legal entities daily inflow - 251"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/19/2016"," Sisbacen PESP300"
"202","252"," Time deposits (CDB/RDB-postset) - Legal entities daily inflow - 252"," c.m.u. (thousand)"," D"," 02/28/1992"," 04/19/2016"," Sisbacen PESP300"
"203","410"," Credit operations with nonearmarked funds (preset rate) - Others operations-legal entities - Total rate"," % p.d."," D"," 10/01/1996"," 12/31/2012"," Sisbacen PESP300"
"204","411"," Credit operations with nonearmarked funds (preset rate) - Balances - Others operations-legal entities"," c.m.u. (thousand)"," D"," 10/01/1996"," 12/31/2012"," Sisbacen PESP300"
"205","412"," Credit operations with nonearmarked funds (preset rate) - Others operations-individuals - Total rate"," % p.d."," D"," 10/01/1996"," 12/31/2012"," Sisbacen PESP300"
"206","413"," Credit operations with nonearmarked funds (preset rate) - Balances - Others operations-individuals"," c.m.u. (thousand)"," D"," 10/01/1996"," 12/31/2012"," Sisbacen PESP300"
"207","414"," Credit operations with nonearmarked funds (postset rate) - Importation financing and other - Total rate"," % p.d."," D"," 10/01/1996"," 12/31/2012"," Sisbacen PESP300"
"208","415"," Credit operations with nonearmarked funds (postset rate) - Balances - Importation financing and other"," c.m.u. (thousand)"," D"," 10/01/1996"," 12/31/2012"," Sisbacen PESP300"
"209","416"," Credit operations with nonearmarked funds (postset rate) - Others operations-individuals - Total rate"," % p.d."," D"," 10/01/1996"," 12/31/2012"," Sisbacen PESP300"
"210","417"," Credit operations with nonearmarked funds (postset rate) - Balances - Others operations-individuals"," c.m.u. (thousand)"," D"," 10/01/1996"," 12/31/2012"," Sisbacen PESP300"
"211","466"," Credit operations with nonearmarked funds (preset rate) - Grantings - Hot money"," c.m.u. (thousand)"," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"212","467"," Credit operations with nonearmarked funds (preset rate) - Hot money - Balance normally performing"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"213","468"," Credit operations with nonearmarked funds (preset rate) - Hot money - Balance in arrears from 15 to 30 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"214","469"," Credit operations with nonearmarked funds (preset rate) - Hot money - Balance in arrears from 31 to 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"215","470"," Credit operations with nonearmarked funds (preset rate) - Hot money - Balance in arrears of more than 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"216","471"," Credit operations with nonearmarked funds (preset rate) - Hot money - Interest rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"217","472"," Credit operations with nonearmarked funds (preset rate) - Hot money - Fiscal charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"218","473"," Credit operations with nonearmarked funds (preset rate) - Hot money - Operational charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"219","474"," Credit operations with nonearmarked funds (preset rate) - Hot money - Minumum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"220","475"," Credit operations with nonearmarked funds (preset rate) - Hot money - Maximum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"221","476"," Credit operations with nonearmarked funds (preset rate) - Average maturity - Hot money"," Days"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"222","488"," Credit operations with nonearmarked funds (floating rate) - Grantings - Hot money"," c.m.u. (thousand)"," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"223","489"," Credit operations with nonearmarked funds (floating rate) - Balances - Hot money"," c.m.u. (thousand)"," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"224","490"," Credit operations with nonearmarked funds (floating rate) - Hot money - Balance normally performing"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"225","491"," Credit operations with nonearmarked funds (floating rate) - Hot money - Balance in arrears from 15 to 30 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"226","492"," Credit operations with nonearmarked funds (floating rate) - Hot money - Balance in arrears from 31 to 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"227","493"," Credit operations with nonearmarked funds (floating rate) - Hot money - Balance in arrears of more than 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"228","494"," Credit operations with nonearmarked funds (floating rate) - Hot money - Interest rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"229","495"," Credit operations with nonearmarked funds (floating rate) - Hot money - Fiscal charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"230","496"," Credit operations with nonearmarked funds (floating rate) - Hot money - Operational charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"231","497"," Credit operations with nonearmarked funds (floating rate) - Hot money - Minumum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"232","498"," Credit operations with nonearmarked funds (floating rate) - Hot money - Maximum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"233","499"," Credit operations with nonearmarked funds (floating rate) - Average maturity - Hot money"," Days"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"234","500"," Credit operations with nonearmarked funds (floating rate) - Hot money - Total rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"235","501"," Credit operations with nonearmarked funds (preset rate) - Grantings - Discouting of trade bills"," c.m.u. (thousand)"," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"236","502"," Credit operations with nonearmarked funds (preset rate) - Discouting of trade bills - Balance normally performing"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"237","503"," Credit operations with nonearmarked funds (preset rate) - Discouting of trade bills - Balance in arrears from 15 to 30 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"238","504"," Credit operations with nonearmarked funds (preset rate) - Discouting of trade bills - Balance in arrears from 31 to 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"239","505"," Credit operations with nonearmarked funds (preset rate) - Discouting of trade bills - Balance in arrears of more than 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"240","506"," Credit operations with nonearmarked funds (preset rate) - Discouting of trade bills - Interest rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"241","507"," Credit operations with nonearmarked funds (preset rate) - Discouting of trade bills - Fiscal charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"242","508"," Credit operations with nonearmarked funds (preset rate) - Discouting of trade bills - Operational charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"243","509"," Credit operations with nonearmarked funds (preset rate) - Discouting of trade bills - Minumum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"244","510"," Credit operations with nonearmarked funds (preset rate) - Discouting of trade bills - Maximum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"245","511"," Credit operations with nonearmarked funds (preset rate) - Average maturity - Discouting of trade bills"," Days"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"246","512"," Credit operations with nonearmarked funds (preset rate) - Grantings - Discouting promissory notes"," c.m.u. (thousand)"," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"247","513"," Credit operations with nonearmarked funds (preset rate) - Discouting promissory notes - Balance normally performing"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"248","514"," Credit operations with nonearmarked funds (preset rate) - Discouting promissory notes - Balance in arrears from 15 to 30 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"249","515"," Credit operations with nonearmarked funds (preset rate) - Discouting promissory notes - Balance in arrears from 31 to 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"250","516"," Credit operations with nonearmarked funds (preset rate) - Discouting promissory notes - Balance in arrears of more than 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"251","517"," Credit operations with nonearmarked funds (preset rate) - Discouting promissory notes - Interest rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"252","518"," Credit operations with nonearmarked funds (preset rate) - Discouting promissory notes - Fiscal charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"253","519"," Credit operations with nonearmarked funds (preset rate) - Discouting promissory notes - Operational charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"254","520"," Credit operations with nonearmarked funds (preset rate) - Discouting promissory notes - Minumum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"255","521"," Credit operations with nonearmarked funds (preset rate) - Discouting promissory notes - Maximum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"256","522"," Credit operations with nonearmarked funds (preset rate) - Average maturity - Discouting promissory notes"," Days"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"257","523"," Credit operations with nonearmarked funds (preset rate) - Grantings - Working capital"," c.m.u. (thousand)"," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"258","524"," Credit operations with nonearmarked funds (preset rate) - Working capital - Balance normally performing"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"259","525"," Credit operations with nonearmarked funds (preset rate) - Working capital - Balance in arrears from 15 to 30 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"260","526"," Credit operations with nonearmarked funds (preset rate) - Working capital - Balance in arrears from 31 to 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"261","527"," Credit operations with nonearmarked funds (preset rate) - Working capital - Balance in arrears of more than 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"262","528"," Credit operations with nonearmarked funds (preset rate) - Working capital - Interest rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"263","529"," Credit operations with nonearmarked funds (preset rate) - Working capital - Fiscal charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"264","530"," Credit operations with nonearmarked funds (preset rate) - Working capital - Operational charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"265","531"," Credit operations with nonearmarked funds (preset rate) - Working capital - Minumum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"266","532"," Credit operations with nonearmarked funds (preset rate) - Working capital - Maximum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"267","533"," Credit operations with nonearmarked funds (preset rate) - Average maturity - Working capital"," Days"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"268","534"," Credit operations with nonearmarked funds (postset rate) - Grantings - Working capital"," c.m.u. (thousand)"," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"269","535"," Credit operations with nonearmarked funds (postset rate) - Working capital - Balance normally performing"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"270","536"," Credit operations with nonearmarked funds (postset rate) - Working capital - Balance in arrears from 15 to 30 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"271","537"," Credit operations with nonearmarked funds (postset rate) - Working capital - Balance in arrears from 31 to 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"272","538"," Credit operations with nonearmarked funds (postset rate) - Working capital - Balance in arrears of more than 90 days"," c.m.u. (thousand)"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"273","539"," Credit operations with nonearmarked funds (postset rate) - Working capital - Interest rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"274","540"," Credit operations with nonearmarked funds (postset rate) - Working capital - Fiscal charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"275","541"," Credit operations with nonearmarked funds (postset rate) - Working capital - Operational charge rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"276","542"," Credit operations with nonearmarked funds (postset rate) - Working capital - Minumum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"277","543"," Credit operations with nonearmarked funds (postset rate) - Working capital - Maximum contractual rate"," % p.d."," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"278","544"," Credit operations with nonearmarked funds (postset rate) - Average maturity - Working capital"," Days"," M"," 05/31/2000"," dec/2012"," Sisbacen PESP300"
"279","545"," Credit operations with nonearmarked funds (floating rate) - Grantings - Working capital"," c.m.u. (thousand)"," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
"280","546"," Credit operations with nonearmarked funds (floating rate) - Balances - Working capital"," c.m.u. (thousand)"," D"," 05/31/2000"," 12/31/2012"," Sisbacen PESP300"
